key_mlbam,name_first,name_last
NA,Josh,Hickey
801662,Preston,Menicucci
815767,Kegnnalex,Seijas
NA,John,Matusik
701493,Hunter,Dobbins
467744,A. J.,LaBarbera
NA,Bret,Neilan
665886,Rafioby,Urena
808909,Jace,Presley
593615,Johel,Romero
NA,Frank,Navarro
623217,Miguel,Beltran
692379,Argenis,Perez
812438,Tony,Livermore
NA,Cody,Young
459920,Jeff,Howell
660646,Welbin,Bautista
NA,Andrew,Marquis
456763,Lazaro,Abreu
NA,Tyler,Thicke
438959,Giovanni,Gonzalez
NA,Aidan,Williams
NA,Andrew,Sipowicz
NA,Jack,Sylvia
469528,Alejandro,Rodriguez
670140,Sam,Tidaback
NA,Evan,Mott
451639,Jesus,Lopez
816147,Wandy,Perez
803054,CJ,Dean
502064,Bryant,Thompson
545989,Ryan,Searle
680265,John,Servello
NA,Paul,Osting
680211,Tommy,Gibson
686249,Nathan,Wiles
502316,Rafael,Valenzuela
678700,Will,Kortekaas
680581,Ronaldo,Ceballos
425538,Pedro,Liriano
683638,Joel,Valdez
NA,Frank,Quintana
811651,Ryder,Brooks
813715,Khadim,Diaw
NA,Braden,Stutzman
685455,Toby,Davis
NA,D. J.,Stacey
669361,Brandon,Birdsell
NA,John,Murray
NA,Brandon,Quaranta
694729,Jacob,Winger
809944,Elijah,Hainline
NA,Aiken,Santana
702495,Josh,Tate
NA,Jason,Jones
700924,Frank,Mozzicato
NA,Hyun-jun,Park
461871,Hainley,Statia
NA,Stephen,Ierides
NA,Antony,Lavender
688368,Mikade,Johnson
660754,Jhon,Nunez
NA,Matt,Anderson
NA,Joey,Wrabel
NA,Hyun Hee,Han
666462,Orian,Nunez
821780,Kevin,Tamburini
687244,Grant,Norris
519372,Mike,Valadez
677656,Ernesto,Jaquez
805315,Mike,Walsh
NA,Andrew,Delaney
NA,Alex,Javins
NA,Caleb,Sanders
NA,Cole,Bryant
800770,Will,Olson
621214,Chase,Rezac
699025,Carlos,De La Cruz
689918,Brennan,Keil
699748,Brandon,Moore
570805,Oscar,Taveras
660617,Nelson,Gomez
821741,Connor,Jensen
699900,Wesley,Mitchell
502123,Ryan,Thornton
NA,Trevor,Rucker
NA,Ashton,Shepherd
694222,Ambioris,Tavarez
802471,Pat,Roche
678949,Rawell,Rivera
703470,Jay,Palais
641317,Bryndan,Arredondo
NA,Michael,Lane
694446,Brooks,Carlson
593471,Isaias,Tejeda
676338,Jorge,Arellano
650194,Francisco,Rodriguez
677461,Adam,Paganelli
NA,Jack,Joyce
687086,Jordan,Brown
NA,Hyun Sang,Joo
NA,David,Chabut
657075,Jeremy,Vásquez
471128,Juan,Farrach
672096,Arsalan,Jamashaid
NA,In San,An
821898,Austin,Matranga
669708,Tre,Turner
594853,Timothy,Helton
801956,Luca,Danos
502421,Joseph,Moos
474599,Neil,Wagner
NA,Andy,Valdés
808089,Julian,Hernandez
NA,Takuya,Mitsuma
815779,Cole,Hillier
642619,Ivan,Cespedes
445393,Michael,Hurd
NA,Allden,Horne
688866,Nick,Zouras
491082,Josh,Appell
664238,Dylan,Moore
691946,George,Klassen
NA,Jacob,Schlesselman
801941,Carson,Jacobs
458050,Mike,Redford
NA,Jake,Sanderson
502641,Erik,Arnesen
525288,Juan,Fortuna
449786,Carlos,Corporán
NA,Preston,Ratliff
502782,Darrell,Fisherbaugh
670211,Garrett,Gonzales
808138,Keiverson,Ramirez
NA,Joe,Hough
682928,CJ,Abrams
607585,Garrett,Jewell
694942,Matt,McDermott
NA,Takamasa,Oki
696492,Ryan,Prager
NA,Ke Yi,Chen
495660,Manuel,Bobadilla
694994,Hasan,Standifer
692589,Victor,Juarez
NA,Sota,Inden
703626,Gunther,Braendel
NA,Chi Young,Lim
570723,Gabriel,Santana
NA,Kyle,Lavender
692388,Santiago,Carbonara
824179,Matthew,Troutner
NA,Evan,Howard
545465,Nick,Aranda
641289,Connor,Jones
NA,Trevan,Lowtharp
NA,Ryan,Welling
542410,Josue,Rodriguez
NA,Eric,Gilliland
823190,James,Harris
683497,Wilker,Reyes
695517,Casey,Cook
520974,Alexy,Still
814103,Jaden,Woolbright
621231,Jeb,Stefan
NA,Liam,McDonnell
673701,Andrew,Schantz
NA,KJ,Stark
641937,Matt,Orth
NA,Brett,McCutchan
425794,Adam,Wainwright
702888,Emilio,Afanador
683618,Edgardo,Henriquez
452209,Matt,Samuels
800631,Ryan,Speshyock
430657,Cha-Seung,Baek
626471,Mike,Larson
NA,Jimmy,Dobrash
665168,Matt,Morales
605228,José,Fernández
687261,Derek,Perry
547906,Hein,Robb
684751,Cameron,Cooper
NA,James,Filippelli
455671,David,Smith
NA,Jaden,Stromire
824456,Nate,Conner
NA,Bryant,Quimby
465676,Jose,Maria
NA,Melvin,Perez
NA,Matthew,Black
689210,Greg,Cavaliere
NA,Jared,Greenzang
822817,Jack,Bowery
605302,Jason,Jester
808820,Zach,Fogell
446722,Chris,Washington
808589,Shane,Poe
519241,Steve,Salas
NA,AJ,Shaw
NA,Austin,Thurman
810839,Caleb,Brandon
655998,Oberto,Munoz
678922,Jeisson,Cabrera
NA,Giovanni,Ramírez
808800,Will,Pfennig
676256,Mark,Vierling
699718,Shadai,Colon
694862,Sean,Miller
NA,Daniel,Celaya
687347,Vito,Friscia
NA,Ty,Barclay
690987,Robert,Hassell
NA,Manuel,Zazza
690733,Ryan,Zimmerman
518790,Chris,Heston
NA,Guillermo,Brouwer
700265,Lucas,Martino
NA,Johnny,Juarez
444864,Jimmy,Barthmaier
471162,Anthony,Ortega
NA,Austin,Willis-Greene
448642,Rob,Marconi
458546,Frederic,DeLoizaga-Carney
812403,Gavin,Dodds
NA,Manny,Osborne
NA,Lance,Spongberg
NA,Peter,Bowles
NA,Kendall,Small
NA,Matt,Stubbs
NA,Joseph,Herbert
678286,Hugo,Beltran
816382,Slade,Netterville
NA,Seong Woon,Jo
607409,Andrew,Cain
552268,Enrique,Gomez
473015,Ramon,Mora
NA,Kaito,Ohe
672752,Samuel,Jorge
501730,Jose,Rosario
805069,Juan,Ruiz
828399,Wascar,Cruz
NA,John,Lopez
572116,Jacob,Schmidt
NA,Eric,Navarrete
434622,Ubaldo,Jiménez
NA,Kaleb,Tischler
517328,Angel,Gonzalez
700081,Jake,Thompson
NA,Jurian,Hansen
NA,Jake,Barbee
807652,Mitchell,Austin
NA,Christopher,Lugo
461723,Junior,Frias
698588,Christian,Rivera
642435,Carlos,Arroyo
593739,Johansel,Delgado
NA,Mitch,Leeds
814428,Joey,Loynd
682834,Junior,Tamares
NA,John,Downey
823045,Christian,Diaz
656617,Garett,King
NA,Kenneth,Hutchison
573257,Rob,Wort
702895,Geuri,Lubo
688836,KC,Simonich
618085,Jin-De,Jhang
NA,Alex,Strizak
571531,Sergio,Burruel
571970,Max,Muncy
504354,Jason,Anthony
NA,Nick,Ungania
691543,Fabian,Urbina
665873,Alfredo,Silva
470342,Francis,Desena
NA,Hsin Kuan,Chen
689748,José,Rivera
683818,Takuya,Kai
NA,Chi Wei,Lin
NA,Konnor,Kirchoffner
515036,Anthony,Fonseca
681539,Reid,Morgan
NA,Grant,Shulman
NA,Ryan,Carle
665891,Cristian,Olivo
676340,Trey,Truitt
NA,Ryan,McHugh
690934,Tim,Becker
NA,Takumi,Kurohara
NA,Tzu Hao,Lin
667922,Manuel,Nunez
672791,Yolki,Pena
815165,Zac,Shoemaker
NA,Luke,Garabedian
NA,Jae Hee,Lee
606311,Carlos,Martinez
694304,Cole,Fontenelle
451236,Jon,Rogers
666137,Khalil,Lee
570669,Thomas,De Wolf
466792,Juan,Camacho
543027,Denny,Clement
641648,Kendrick,Gutierrez
NA,Wyatt,Champlin
NA,Spencer,Allen
641823,Dylan,Manwaring
809854,Tyler,Valdez
699836,Hunter,Murray
NA,Lucas,Bagnis Nguyen
NA,Matt,Dreher
821450,Connor,McBryde
NA,Alex,Swenson
499707,Erik,Estrada
690071,Ben,Irvine
NA,Ted,Snidanko
NA,Damián,Leiva
NA,AJ,Giannetti
548091,Nicholas,Bidois
594093,Fernando,Perez
502578,Aaron,Barrett
687581,Cain,Tatum
NA,Tyler,Scott
NA,Jordan,Chapel
668909,Gavin,Williams
430061,Mike,Wood
595288,Josh,Krist
501447,Jose,Altuve
500137,Elider,Rojas
678792,Brailin,Pena
NA,Dairon,López
488765,Brent,Carter
NA,CJ,Moore
805431,Jose,Serrano
642443,Ronaldo,Contreras
663851,Wyatt,Cross
450814,Steven,Moore
804977,J. T.,Gibson
NA,Tae-jong,Chang
NA,Trevor,Nanney
NA,Kyeong-Jae,Lee
821496,Josue,Loreto
570938,Robert,Morillo
674029,Brhet,Bewley
NA,Gavin,Baucom
NA,Logan,West
425834,B. J.,Upton
703596,Karson,Milbrandt
431171,Casey,McGehee
NA,Blake,Empkey
693327,Forrest,Herrmann
693821,Bryce,Elder
NA,Ruben,Del Castillo
685892,Kalaika,Kahoohalahala
672381,Carlos,Gomez
NA,Yugo,Maeda
NA,Richard,Kiel
446693,Andy,Hutchings
685011,Justin,Ruble
572308,José,Valdez
690918,Chase,Hall
700935,Ethan,Groff
689267,Stephen,Klenske
NA,Andrew,Roach
NA,Jack,Marzec
694011,Ernesto,Pino
641907,Patrick,Murphy
NA,Nicholas,Francis
NA,Alex,Babcock
666712,Roberto,Alvarez
689785,Carson,Pinkney
NA,Colin,Millar
664917,Melvin,Rodriguez
460177,Matt,McCarthy
488951,Matthew,Headley
NA,Kent,Reeser
NA,Trevor,Haas
693074,Bryce,Berg
806199,Collin,Priest
665526,Anthony,Trompiz
661433,Antony,Morillo
689743,Austin,Brown
622755,Yohanny,Castillo
504210,Sergio,Sanchez
676955,Max,Hogan
814088,Austin,Strickland
621034,Melvin,Mercedes
NA,Craig,Sodano
NA,Kelvin,Delgado
NA,Miladin,Martínez
656069,Renlly,Tejada
NA,Dylan,Porter
457559,Ryan,Peisel
NA,Adam,Beery
657533,Mike,Burke
701908,David,Hagaman
800191,Eliezer,Rivero
NA,Tony,Gonzalez
NA,Joshua,Davis
NA,Josh,Hartman
686632,Steven,Zobac
657430,Nelson,Jorge
NA,Patrick,Cromwell
663992,Richard,Lovelady
470432,Don,Hawes
NA,Maverick,Prine
622234,Shane,Broyles
NA,Michael,Allen
823171,Barrett,Johnson
NA,Hunter,Lucas
692119,Jackson,Clemett
594845,Luke,Guarnaccia
682788,Gary,David
686134,Kevin,Jefferis
543033,Adam,Cobb
450762,Matt,Maley
452756,Jared,Brite
800404,Cesar,Bonalde
702787,Oscar,Bonilla
800433,Elis,Cuevas
489759,Luis,Lebron
NA,John,Maldonado
NA,Francisco,Robleto
527035,Jharmidy,De Jesus
572126,Tarran,Senay
NA,Dominic,Moore
NA,Holden,Ferrari
607315,Kolby,Byrd
NA,Anthony,Paskell
702435,Jhosmmel,Zue
NA,Ryan,Rowe
548089,Jordan,Comadena
801763,Josh,Smith
642570,Will,Changarotty
642566,Darwin,Ramos
463589,Konrad,Weitz
698841,Jack,Lee
445413,Noah,Grubenhoff
657020,Zach,Sullivan
511628,Kalian,Sams
685068,Carson,Ragsdale
NA,Blake,Harrell
689037,Parker,Hansen
NA,Jake,Snyder
523272,Takashi,Ogino
NA,AJ,Funk
489728,Dustin,Childress
674305,Christian,Hollie
456673,Marquez,Smith
808970,Woo Suk,Go
700243,Payton,Green
593697,Ramses,Pena
667670,Brent,Rooker
672699,Joyser,Garcia
680601,Augusto,Calderon
469084,Elpidio,Hilario
676846,Mitch,Stalsberg
458564,Darren,Sack
NA,David,Hayes
691116,Jesus,Ordonez
828522,Taylor,Penn
NA,Tylier,Campbell
800703,Alex,Diaz
453804,Darrick,Bingham
502509,Andrew,Urena
668868,Zack,Thompson
NA,Casey,Meyers
543787,Brandon,Sizemore
NA,Idiel,Pereda
NA,Evan,Kirsch
809320,Jhaeden,Bowers
NA,Jacob,Childers
487678,Angel,Zapata
NA,Motoya,Kinoshita
821240,Moises,Bolivar
806203,Luca,Reyes
678358,Jose,Salvador
542405,Victor,Rondon
470884,Israel,Mota
502101,Will,Kline
572031,Max,Peterson
643450,Josh,Melendez
453140,Jesus,Maldonado
NA,Carson,Shively
804534,Steven,Colon
600151,J. C.,Thompson
701307,Zach,Kempe
NA,Jordan,Huntley
811198,Jesus,Poline
NA,Jake,Raether
573035,Joshua,Miller
821666,Santiago,Camacho
488798,Ben,Copeland
NA,Austin,Mills
801576,Emiliano,Gonzalez
691587,Eury,Pérez
573673,Carlos,Perez
NA,Gloymer,Cuevas
572217,Braden,Tullis
689296,Anthony,Nunez
NA,Matt,Miller
667325,Johampher,Arrendoll
457437,Jared,Wells
NA,Gabriel,Rodriguez
810098,Yadiel,Batista
807592,Ricardo,Paolini
NA,Randy,Waite
488661,John,Alonso
691371,Nathanael,Cruz
607240,Dan,Gamache
519175,Evan,Reed
NA,Daniele,Costa
NA,Mikey,Giordano
NA,Jake,Krupar
811783,Mac,Gillespie
456692,Richard,O'Brien
802953,Colin,Fields
548309,Raynor,Campbell
NA,Micah,Earwood
NA,Brian,Markowski
663792,Jacob,Schlesener
624982,Jesus,Baldayaque
684416,Yoldi,Pimentel
NA,William,Peterson
NA,Jack,Herzing
676571,PJ,Poulin
697795,Ismael,Agreda
444505,Stefan,Bailie
669457,Hayden,Rosenkrantz
803322,Camren,Carroll
644337,Nate,Orf
521208,John,Muller
NA,Nate,McMaster
821628,Dayquer,Alfonzo
NA,Austin,Blevins
NA,Landon,Dorman
NA,Jim,Lipinski
NA,Young Woo,Ko
501761,Yovan,Rodriguez
800845,Weston,Madden
525733,Ricardo,Taveras
NA,Alex,Rodriguez
809498,Zach,Smith
681823,Ben,Madison
NA,Tommie,Spinner
700931,Seth,Stephenson
NA,John,Adryan
575408,Austin,Stockfisch
806386,Christian,Merriwether
616623,Edwin,Fierro
NA,James,McNamara
NA,Mees,Cremer
NA,Josh,Bower
650327,Billy,Strode
NA,AJ,Stead
668557,Yeison,Jasco
NA,Cary,Holloway
699572,Tristan,McCraw
449086,Daniel,Underwood
679885,Justin,Martinez
NA,Devin,Carter
435623,Kevin,Frandsen
519403,Thad,Weber
690606,Dowd,Ritter
NA,Eduarny,Martinez
NA,Jake,Fossick
641344,James,Baune
NA,Yoshiaki,Watanabe
672359,Tirso,Ornelas
805782,Ryan,Lasko
572896,Gabriel,Gutierrez
800318,Ranwell,Smith
690622,Alex,Erro
800305,Jesus,Baez
NA,Max,Wadsworth
823286,Reed,Smith
NA,Stephen,Adkins
703710,Darrell,Thompson
NA,Garrett,Flynn
NA,Walker,Harris
688685,Jabari,Richards
814376,Alfredo,Guanchez
467075,Rob,Cucinotta
449906,Duron,Legrande
NA,Yoendry,López
669233,Tony,Bullard
814252,Sandy,Ozuna
545489,Bradley,Blanks
691018,Carson,Swilling
NA,Drew,Hanke
623992,Shao Ching,Chiang
687925,Drew,Daczkowski
462134,Jang Ji,Cho
444377,Robbie,Van
NA,Thijs,Helms
571188,Oscar,Bravo
456792,Jason,Wilmes
NA,Niko,Uherek
542960,Brad,Brach
684085,Nomar,Rojas
641922,Tanner,Norton
702658,Rob,Evans
467793,Carlos,Santana
656103,Ismael,Cabrera
669476,Jake,Walters
NA,Raphael,Turner
594749,Justin,Bencsko
823719,Ramiro,Dominguez
703620,Alvaro,Benua
462520,T. J.,Gornati
NA,Tanner,Tresemer
663353,Devon,Roedahl
NA,Kade,Jones
NA,Michael,Knell
595885,Greg,Bird
466379,Eudy,Portes
NA,Matthew,Agostinelli
NA,Rich,Hawkins
NA,Tim,Budd
445188,Andy,Reichard
543668,Stephen,Pryor
NA,Jon,Minucci
680044,Marcos,Reyes
684691,Jeremiah,McCollum
NA,Troy,Kenkel
685727,Jose,Rodriguez
NA,Mark,Hernandez
695639,Antwan,Walton
NA,Nick,Stotler
NA,Kyle,Rubbinaccio
NA,Victor,Gómez
NA,Scott,Foster
437215,Jeremy,Cotten
NA,Derek,Scott
NA,Shea,Harris
454658,Carlos,Soto
574908,Joan,Decena
702562,Jaden,Noot
543315,Layton,Hiller
660760,Elvis,Sabala
681485,Derek,Craft
673930,Darren,Miller
NA,Edel,Tamayo
NA,Young Bin,Park
472517,Miguel,Ramirez
605096,Ramon,Sarrameda
NA,Trey,Thomas
454639,Alex,McEnaney
823813,Ty,Dooley
NA,James,Pazdera
NA,Michael,Bennett
NA,Alex,Nesbitt
683068,Zach,Penrod
NA,Erek,Bolton
608678,Dominic,Leone
NA,Woo-seok,Ko
683883,Derek,Escobar
NA,Aiden,Anderson
NA,Dimick,Wood
824508,Hadley,Maxwell
NA,Manuel,Martínez
703095,Cole,Spain
594036,Javier,Castro
543594,Sean,Nolin
809371,Albert,Moore
608078,Connor,Whalen
681497,Logan,Freeman
NA,Casey,Sabiers
NA,Brenden,Nipp
700356,Greiber,Mendez
NA,Bailey,Hansen
816267,Guachi,Jules
NA,Austin,Carrillo
642354,Frank,Frias
680853,Rafael,Herrera
NA,Carl,Jameson
623394,D. J.,Driggers
NA,Osbel,Pacheco
NA,Michael,Wieda
682490,Brandon,Chapman
690753,Ben,Schoneman
642851,Austin,Wynns
NA,Hyi-sang,Chung
801806,Derick,Cuadrado
NA,David,Wessells
NA,Christian,Petrillo
NA,Cristian,Reyna
591511,Paul,Leon
571230,Denis,Estrada
457762,Bryan,Anderson
680097,Trevor,Mallett
NA,Nick,Solomita
459333,B. J.,LaMura
471638,Andres,Rosario
NA,Zach,Getsee
NA,Luke,Maicon
488889,Cody,Fuller
NA,Tyler,Stephenson
NA,AJ,Jones
597153,Joel,Fledi
502459,Brendon,Porch
691970,Johnathon,Tripp
699024,Leonardo,Bernal
NA,Hikaru,Kimura
501791,Nicholas,Diyorio
NA,Matt,Morningstar
701190,Anthony,Palermo
NA,Brandon,Hanson
685343,Grady,Miller
807979,Eliezer,Pena
650581,Jason,Morozowski
542480,Nelson,Izaguirre
521728,Astin,Jacobo
682960,Rafael,Martinez
471753,Maximiliano,Hudgson
663988,Alec,Kisena
681601,Oswal,Torres
808541,Evan,Mastromauro
808569,Jacob,Sedun
808166,Junior,Aybar
543259,Brian,Gump
702785,Peniel,Otano
809545,Aaron,Plotkin
623965,Hector,Guerrero
553870,Exicardo,Cayones
NA,Cyrus,Coleman
NA,Noah,Granet
687016,Brayan,Garcia
456601,Derek,Clifton
807852,Anderson,Beltre
682655,Fernando,Villalobos
519102,Cory,Page
NA,Ridge,Stephens
NA,Dominick,McIntyre
621110,Jordan,Hillyer
701628,Kenny,Carrillo
NA,Brandon,Guske
805060,Yenrri,Rojas
809333,Matt,Garcia
823332,Ethan,Hott
641660,Brett,Hanewich
702126,Aaron,Davenport
NA,Devin,Rose
660666,Miguel,De Jesus
NA,Kerim,Orucevic
605368,Mason,McCullough
666290,Christian,Cox
NA,Roy,Rodríguez
678618,Andres,Noriega
689683,Kyle,Mott
682828,Luis,Cabrera
518748,Justin,Grimm
544993,Steve,Geltz
NA,Federico,Cozzolino
NA,Jeong Yong,Choi
690764,Holden,Breeze
591703,Luis,Gonzalez
678407,Ricardo,Toro
NA,Tommy,Scherrer
NA,Sho,Ishikawa
691320,Jordan,Jackson
NA,Thomas,Joyce
NA,Cole,Albers
NA,Alejandro,Gonzalez
NA,Kenshin,Higa
NA,Brooks,Fortenberry
503558,Adam,Hackstedt
595835,Luca,Martone
NA,Takeshi,Aono
689185,Everhett,Hazelwood
458666,Rich,Scalamandre
520209,Konrad,Schmidt
NA,Evan,Estridge
642736,Domingo,Leyba
NA,Connor,Burt
691630,Sam,Burton
NA,Bryan,Dionicio
545481,Charley,Belew
800052,Jair,Jimenez
800048,Parker,Messick
677044,Joe,Sanchez
NA,Trenton,Jenkins
NA,Jared,Helmich
NA,Marco,Benvenuti
NA,Shoya,Yamamoto
806606,Michael,Spinozzi
NA,Tyler,Thompson
699547,Sam,Hunt
NA,Tzu Hao,Tung
517023,Jacinto,Cipriota
828712,Mike,Simes
700115,Chris,Noble
687494,Jordan,Rollins
666162,Walker,Robbins
665000,Matt,Winn
641857,Ryan,McMahon
670445,Tyler,Britton
571072,Ramon,Taveras
543571,Mitch,Mormann
NA,Chayton,Hugens
593911,Francisco,Santana
NA,Akihiro,Wakabayashi
663872,Ashe,Russell
806254,Alex,Walsh
682827,Fraudy,Rodriguez
534600,Chris,Fetter
NA,Takeshi,Miyamoto
NA,Todd,Weiss
NA,Giorgio,Regli
812482,Tucker,Christensen
456035,Danny,Putnam
502802,Joshua,Rodriguez
446136,Chris,Garcia
NA,Ihosvany,Castañeda
NA,Alec,Couture
623199,Johnny,Caputo
543595,Chris,Notti
692411,Andri,Tavarez
449154,Justin,Orenduff
461321,Randy,Blood
NA,Jacob,Braniff
NA,Colton,Trudeau
657433,Ben,Moore
NA,Jacob,Maekawa
682628,Junior,Sanquintin
NA,Bart,Vanhoutte
675449,Kyle,Scott
670379,Jansiel,Rivera
670354,Sam,Sheehan
462496,William,Plaza
NA,Kyle,Schmitt
NA,Jackson,Betancourt
668789,Zach,Watson
670872,Juan,Contreras
687162,Skyler,Hunter
663917,Erick,Migueles
NA,Johnny,York
642334,Oliver,Cedeno
821573,Jack,Brodsky
810024,Michael,Cilio
NA,Michael,McKenna
695600,Carter,Jensen
NA,Tom,Hyland
516969,Kelvin,Herrera
599576,Shinji,Iwata
686212,Steve,Luttazi
538511,Takuya,Fukata
NA,Jonny,Rodriguez
491624,César,Valdez
800093,Arlison,Rodriguez
NA,Adam,Prashad
801330,Cameron,Taylor
594055,Andres,Feliz
828703,Alberto,Toribio
669208,Ryan,Bliss
NA,Blake,Boffard
664687,Durbin,Feltman
NA,Drew,Luckey
NA,Tyler,Clayton
NA,Pete,Hofman
NA,Jon,Costa
NA,Jayce,Luna
689489,Enrique,Sanchez
NA,TJ,Fleita
815930,Nestor,Miranda
664275,Pedro,Vasquez
683178,Will,Swope
NA,Carlos,Latouch
NA,Dann,Blanchard
801499,Dante,DeFranco
680424,Nick,Nelsen
463427,Henry,Almonte
465762,Tim,McIlvaine
NA,Luke,Powell
NA,Barrett,Eldridge
449799,John,Peabody
NA,Andrew,Smith
694787,Jimmy,Burnette
671939,Martin,Vincelli-Simard
693779,Jansel,Cuevas
451987,Abigail,Sandoval
828497,Cole,Peschl
807000,Darling,Fernandez
804540,Jacob,Schultz
808869,Luke,Llewellyn
NA,Samuele,Ghebreigziabiher
NA,Dong Hui,Han
NA,Henry,Kreienbaum
691274,Ronal,Antigua
661401,Luis,Hernandez
554386,Manuel,Avila
NA,Chandler,Wold
592622,Mark,Payton
828553,Jayden,Brown
687669,Ronny,Novas
668572,Oscateri,Castillo
642773,Luis Alejandro,Basabe
NA,Tyler,Barss
600880,Francisco,Castillo
701257,Gerardo,Ramirez
679626,Jordan,Powell
NA,Matt,Ober
822142,Jaden,Adams
449473,Mitch,Douglas
801697,Jake,Dunagan
NA,Greyson,Barger
NA,Calvin,Proskey
670546,Levi,MaVorhis
801694,Isaac,Fix
689539,Samson,Abernathy
NA,Jon,Escobar
NA,Luis,Santiesteban
607326,Scott,Zuloaga
NA,Josh,Hauser
465005,Emilis,Guerrero
471191,Adam,Jahnsen
695774,Colton,Sundloff
502493,William,Groff
NA,Naoto,Wakimoto
466815,Willy,Galvez
686452,Drew,Millas
NA,Tzu Hsien,Chan
NA,Chun Hao,Liu
445399,Kyle,Bateman
542489,Bladimir,Franco
692504,Rafael,Ohashi
453346,Sean,O'Brien
542958,Michael,Bowman
658677,Gilbert,Lara
457779,Michael,Kirkman
801661,Jaxson,Simmerman
570632,José,Ureña
680987,Walker,Cleveland
NA,Ryan,Hinkley
543675,Joey,Railey
461423,Alfred,Ard
646481,Alex,Sanchez
684218,Logan,Bone
684173,Juan,Polo
641716,Torii,Hunter
688748,Alan,Campero
687714,Jackson,Cluff
542403,Marcos,Molina
518268,Marcos,Hernadez
NA,Isaac,Blanford
425898,Omar,Fuentes
NA,Zach,Cook
NA,Steve,Dunham
642323,Jesus,Bermejo
NA,Vijay,Patel
NA,Josh,Mellon
NA,Trent,Leimkuehler
542469,Andruth,Ramirez
601721,Chris,Shaw
462479,Brian,Sprout
662013,Justin,Smith
809122,Alex,Marx
NA,Kuei Feng,Chu
691293,Marco,Pernalete
463490,Ruddy,Morales
448796,Clint,Brannon
665077,Collin,Yelich
NA,Caden,Bailey
NA,Jack,Mullen
538512,Ryosuke,Fukumachi
672491,Wikelman,Ramirez
NA,Yong-hun,Cho
NA,Mark,Hernandez
NA,Robert,Stone
805790,Cody,Bowker
806457,Jaquae,Stewart
664054,Cody,Stashak
NA,Michael,Healey
811567,Cole,Santander
NA,Alex,Tate
491683,Alvaro,Caceres
663350,Brandon,Riley
623514,Matt,Creech
NA,Andrew,Bianco
NA,Dan,Gentekos
NA,Mitch,Coughlin
801884,Ryan,Meyer
NA,Roy,Harteveld
626931,Ryan,Dale
NA,Edgar,Cruz
NA,Yordan,Batista
670214,Andrew,Harbin
NA,Bronson,Pulgados
695295,Trey,McDyre
NA,Miguel,Azevedo
NA,Cooper,Winton
NA,Yutaro,Sugimoto
NA,Earl,Vorpagel
NA,Ryan,Gray
534733,Dave,Sever
NA,Luis,Enríquez
690472,Cory,Dawson
544246,Zach,Larson
NA,Damen,Castillo
NA,Tyler,Burke
626468,Harry,Glynne
519068,Efren,Navarro
542204,Ernesto,Marte
688271,AJ,Landis
671315,Danilo,Manzueta
520309,Alvaro,Ortega
693802,Oberto,Arrieta
685378,Famin,Rodriguez
NA,Tyler,Warshefskie
NA,Zack,Kovalchik
NA,Cole,Creighton
NA,Kevin,Desmedt
NA,Carl,Johnson
657787,Orynn,Veillon
NA,Dane,Little
695012,JT,Navyac
543587,Jake,New
657808,Joe,Winterburn
516609,Aneuris,Medina
690504,Brady,Acker
NA,Sun-Gwon,Cho
NA,Malik,Evans
NA,Bryce,Ray
673707,Jason,Ajamian
815145,Bradley,Stewart
457056,Andrew,Scholl
460307,Brian,McCormick
642173,Chris,Viall
546366,Francisco,Lugo
470937,Tommy,Valdez
468336,Carlos,Rincon
801150,Hunter,Tabb
682812,Eli,Moron
701788,Taylor,Calcote
678799,Brandon,Rincones
668878,Robbie,Peto
NA,Max,Geller
701605,Rohan,Handa
NA,Keishi,Tsuda
823309,Jaxson,Crump
824502,Gabe,Magallan
NA,Alessio,Eritale
456891,Tim,Sabo
NA,Anthony,Machado
681267,Chase,Stanke
688494,Colton,Thomas
650910,Orlando,Romero
660604,Alan,Rangel
457497,Jentry,Beckstead
NA,Cade,Turnage
489261,Jordan,Rogers
NA,Joe,Snider
NA,Luke,Ruhl
821583,Steven,Rojas
656313,Michael,Clemens
NA,Manuel,Vega
NA,Caleb,Gant
808670,Edgardo,Lopez
NA,Nick,Riley
689967,Eddie,Nevins
NA,Darnell,Maisonet-Velez
656110,Robert,Severino
NA,Kawambee,Moss
NA,Matteo,Galli
NA,Braden,Murphy
815311,Brendan,Morse
641714,Reid,Humphreys
815142,Simon,Scherry
665892,Juan,Urena
814262,Jose,Sanchez
NA,Tristan,Helms
460292,Billy,Evers
471866,Manuel,Ferrer
NA,Caleb,Hawkins
809790,Aaron,Smigelski
809276,Jalen,Freeman
670578,Benji,Cash
606189,Hamlet,Marte
695245,Alberto,McCarthy
542952,Shane,Boras
519120,Luis,Penate
NA,Trey,Mayeux
807604,Richard,Sunagawa
703595,Victor,Diaz
656455,Michael,Gettys
449780,Justin,Hatcher
821429,Griffin,Binkley
814703,Carson,Ohland
NA,Alexander,Llinas
NA,Jacob,Weirich
687683,Erickson,Ortega
703613,Brayden,Risedorph
NA,Preston,Szuch
NA,Gabe,Watts
457711,Sean,O'Sullivan
641589,Chris,Freudenberg
542254,Yubrany,Veras
490246,Carlos,Morales
458256,Chad,Boudon
NA,Jacob,Cox
623470,Jake,Newberry
606161,Fernando,Gonzalez
NA,Weston,Lombard
681197,Jose,Gutierrez
